<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>
2020.04.02	11:52:43.239	5275.0			
2020.04.02	11:52:43.239		5276.0		
2020.04.02	11:52:44.001	5274.5			
2020.04.02	11:52:44.001		5275.5		
2020.04.02	11:52:44.337			5275.0	5.00000000
2020.04.02	11:52:45.093			5274.5	5.00000000
2020.04.02	11:52:45.144		5275.0		
2020.04.02	11:52:45.147	5274.0			
2020.04.02	11:52:45.898		5274.5		
2020.04.02	11:52:47.706			5274.5	50.00000000
2020.04.02	11:52:47.706			5274.5	5.00000000
2020.04.02	11:52:47.810		5275.0		
2020.04.02	11:52:47.814	5274.5			
2020.04.02	11:52:49.924			5275.0	5.00000000
2020.04.02	11:52:49.926			5275.0	5.00000000
2020.04.02	11:52:49.926			5275.0	5.00000000
2020.04.02	11:52:49.926			5275.0	5.00000000
2020.04.02	11:52:49.928			5275.0	10.00000000
2020.04.02	11:52:49.929			5275.0	5.00000000
2020.04.02	11:52:49.929			5275.0	15.00000000
2020.04.02	11:52:50.110		5275.5		
2020.04.02	11:52:50.251			5275.0	5.00000000
2020.04.02	11:52:50.839		5275.0		
2020.04.02	11:52:51.038			5274.5	5.00000000
2020.04.02	11:52:51.038			5274.5	5.00000000
2020.04.02	11:52:51.038			5274.5	20.00000000
2020.04.02	11:52:51.067			5275.0	5.00000000
2020.04.02	11:52:51.232		5275.5		
2020.04.02	11:52:51.981	5275.0			
2020.04.02	11:52:52.346			5275.0	10.00000000
2020.04.02	11:52:52.346			5275.0	5.00000000
2020.04.02	11:52:52.363	5274.5			
2020.04.02	11:52:52.363		5275.0		
2020.04.02	11:52:52.683			5275.0	5.00000000
2020.04.02	11:52:53.119		5275.5		
2020.04.02	11:52:53.878	5275.0			
2020.04.02	11:52:54.553			5275.5	5.00000000
2020.04.02	11:52:54.554			5275.5	5.00000000
2020.04.02	11:52:54.649		5276.0		
2020.04.02	11:52:57.309		5275.5		
2020.04.02	11:52:57.536			5275.0	5.00000000
2020.04.02	11:52:57.694	5274.5			
2020.04.02	11:52:57.699	5275.0			
2020.04.02	11:52:58.062	5274.5			
2020.04.02	11:52:58.067	5275.0			
2020.04.02	11:52:58.067		5276.0		
2020.04.02	11:52:58.069		5275.5		
2020.04.02	11:52:59.325			5275.0	5.00000000
2020.04.02	11:52:59.579	5274.5			
2020.04.02	11:53:00.028			5275.5	5.00000000
2020.04.02	11:53:00.028			5275.5	5.00000000
2020.04.02	11:53:00.339	5274.5	5276.0		
2020.04.02	11:53:00.339		5275.5		
2020.04.02	11:53:01.964			5275.0	10.00000000
2020.04.02	11:53:03.383	5275.0			
2020.04.02	11:53:03.383		5276.0		
2020.04.02	11:53:05.219			5275.0	5.00000000
2020.04.02	11:53:05.219			5275.0	5.00000000
2020.04.02	11:53:05.219			5275.0	5.00000000
2020.04.02	11:53:05.297	5274.5			
2020.04.02	11:53:05.297		5275.0		
2020.04.02	11:53:05.666	5274.0			
2020.04.02	11:53:07.192	5274.5			
2020.04.02	11:53:07.571	5274.0			
2020.04.02	11:53:07.943	5274.5			
2020.04.02	11:53:08.094			5274.5	5.00000000
2020.04.02	11:53:08.094			5274.5	5.00000000
2020.04.02	11:53:08.324	5274.0			
2020.04.02	11:53:08.324		5274.5		
2020.04.02	11:53:08.329		5275.0		
2020.04.02	11:53:11.245			5274.0	5.00000000
2020.04.02	11:53:11.245			5274.0	5.00000000
2020.04.02	11:53:11.245			5274.0	10.00000000
2020.04.02	11:53:11.367		5274.5		
2020.04.02	11:53:11.501			5274.5	5.00000000
2020.04.02	11:53:11.588			5274.0	5.00000000
2020.04.02	11:53:11.743		5275.0		
2020.04.02	11:53:11.752	5273.5			
2020.04.02	11:53:11.752	5274.0			
2020.04.02	11:53:11.752		5274.5		
2020.04.02	11:53:12.123		5275.0		
2020.04.02	11:53:12.504		5274.5		
2020.04.02	11:53:12.654			5274.0	5.00000000
2020.04.02	11:53:12.882	5273.5			
2020.04.02	11:53:14.412		5274.0		
2020.04.02	11:53:14.414		5274.5		
2020.04.02	11:53:15.685			5274.0	5.00000000
2020.04.02	11:53:16.695	5274.0			
2020.04.02	11:53:16.953			5274.5	5.00000000
2020.04.02	11:53:16.954			5274.5	5.00000000
2020.04.02	11:53:17.109			5274.5	5.00000000
2020.04.02	11:53:17.365			5274.0	5.00000000
2020.04.02	11:53:17.365			5274.0	5.00000000
2020.04.02	11:53:17.367			5274.0	10.00000000
2020.04.02	11:53:17.367			5274.0	10.00000000
2020.04.02	11:53:17.368			5274.0	5.00000000
2020.04.02	11:53:17.450		5275.0		
2020.04.02	11:53:17.454	5273.5			
2020.04.02	11:53:17.454		5274.0		
2020.04.02	11:53:17.459		5274.5		
2020.04.02	11:53:17.829	5274.0			
2020.04.02	11:53:17.829		5275.0		
2020.04.02	11:53:18.966	5274.5			
2020.04.02	11:53:19.139			5275.0	5.00000000
2020.04.02	11:53:19.184			5275.0	5.00000000
2020.04.02	11:53:19.355		5275.5		
2020.04.02	11:53:20.867	5275.0			
2020.04.02	11:53:20.867		5276.0		
2020.04.02	11:53:20.869		5275.5		
2020.04.02	11:53:20.869	5274.5			
2020.04.02	11:53:20.870	5275.0			
2020.04.02	11:53:21.087			5275.0	5.00000000
2020.04.02	11:53:21.087			5275.0	5.00000000
2020.04.02	11:53:21.088			5275.0	10.00000000
2020.04.02	11:53:21.250	5274.5			
2020.04.02	11:53:22.005	5275.0			
2020.04.02	11:53:22.009	5274.5			
2020.04.02	11:53:22.012			5275.0	5.00000000
2020.04.02	11:53:22.013			5275.0	5.00000000
2020.04.02	11:53:22.387	5274.0			
2020.04.02	11:53:22.389		5275.0		
2020.04.02	11:53:22.775		5274.5		
2020.04.02	11:53:22.776			5274.5	5.00000000
2020.04.02	11:53:22.777		5275.0		
2020.04.02	11:53:23.150		5274.5		
2020.04.02	11:53:23.330			5274.5	5.00000000
2020.04.02	11:53:23.528		5275.0		
2020.04.02	11:53:25.425	5274.5			
2020.04.02	11:53:25.479			5274.5	5.00000000
2020.04.02	11:53:25.804	5274.0			
2020.04.02	11:53:26.884			5274.5	5.00000000
2020.04.02	11:53:26.948		5274.5		
2020.04.02	11:53:27.191			5274.5	5.00000000
2020.04.02	11:53:27.191			5275.0	5.00000000
2020.04.02	11:53:27.191			5275.0	5.00000000
2020.04.02	11:53:27.191			5275.0	5.00000000
2020.04.02	11:53:27.191			5275.0	5.00000000
2020.04.02	11:53:27.212			5275.0	5.00000000
2020.04.02	11:53:27.327		5275.5		
2020.04.02	11:53:27.334	5274.5			
2020.04.02	11:53:28.029			5275.5	5.00000000
2020.04.02	11:53:28.474	5274.0			
2020.04.02	11:53:28.474		5275.0		
2020.04.02	11:53:28.541			5274.0	5.00000000
2020.04.02	11:53:28.644			5275.0	5.00000000
2020.04.02	11:53:28.644			5275.0	5.00000000
2020.04.02	11:53:28.644			5275.0	5.00000000
2020.04.02	11:53:28.644			5275.0	5.00000000
2020.04.02	11:53:28.644			5275.0	5.00000000
2020.04.02	11:53:28.644			5275.0	5.00000000
2020.04.02	11:53:28.857		5275.5		
2020.04.02	11:53:28.857		5275.0		
2020.04.02	11:53:28.866		5275.5		
2020.04.02	11:53:28.866	5274.5			
2020.04.02	11:53:30.755		5275.0		
2020.04.02	11:53:30.755	5274.0			
2020.04.02	11:53:31.147		5275.5		
2020.04.02	11:53:31.147	5274.5			
2020.04.02	11:53:31.888		5275.0		
2020.04.02	11:53:31.888	5274.0			
2020.04.02	11:53:34.941	5274.5			
2020.04.02	11:53:34.942		5275.5		
2020.04.02	11:53:35.317		5275.0		
2020.04.02	11:53:36.077	5274.0			
2020.04.02	11:53:36.084			5274.5	5.00000000
2020.04.02	11:53:36.087			5274.5	5.00000000
2020.04.02	11:53:37.213	5273.5			
2020.04.02	11:53:37.218			5274.0	10.00000000
2020.04.02	11:53:37.218			5274.0	5.00000000
2020.04.02	11:53:37.218			5274.0	5.00000000
2020.04.02	11:53:37.221		5274.5		
2020.04.02	11:53:37.971	5274.0			
2020.04.02	11:53:37.971		5275.0		
2020.04.02	11:53:37.976		5274.5		
2020.04.02	11:53:38.443			5274.0	5.00000000
2020.04.02	11:53:38.737	5273.5			
2020.04.02	11:53:43.677		5275.0		
2020.04.02	11:53:43.677	5274.0			
2020.04.02	11:53:43.730			5274.0	5.00000000
2020.04.02	11:53:44.052	5273.5			
2020.04.02	11:53:44.052		5274.5		
2020.04.02	11:53:45.201	5274.0			
2020.04.02	11:53:45.201		5275.0		
2020.04.02	11:53:46.392			5275.0	5.00000000
2020.04.02	11:53:46.392			5275.0	5.00000000
2020.04.02	11:53:46.406			5275.0	5.00000000
2020.04.02	11:53:46.406			5275.0	5.00000000
2020.04.02	11:53:46.416			5275.0	5.00000000
2020.04.02	11:53:46.722		5275.5		
2020.04.02	11:53:46.726	5275.0			
2020.04.02	11:53:49.686			5275.0	5.00000000
2020.04.02	11:53:49.687			5275.0	5.00000000
2020.04.02	11:53:49.688			5275.0	5.00000000
2020.04.02	11:53:49.688			5275.0	5.00000000
2020.04.02	11:53:49.688			5275.0	5.00000000
2020.04.02	11:53:49.696			5275.0	5.00000000
2020.04.02	11:53:49.697			5275.0	5.00000000
2020.04.02	11:53:49.767	5274.5			
2020.04.02	11:53:49.767	5274.0			
2020.04.02	11:53:49.776	5275.0			
2020.04.02	11:53:49.776	5274.0			
2020.04.02	11:53:49.776	5274.5			
2020.04.02	11:53:49.781	5275.0			
2020.04.02	11:53:52.712			5275.5	5.00000000
2020.04.02	11:53:52.712			5275.5	5.00000000
2020.04.02	11:53:52.722			5275.5	10.00000000
2020.04.02	11:53:52.732			5275.5	10.00000000
2020.04.02	11:53:52.789			5275.5	10.00000000
2020.04.02	11:53:52.792		5276.0		
2020.04.02	11:53:52.794	5275.5			
2020.04.02	11:53:52.898			5275.5	5.00000000
2020.04.02	11:53:52.950			5275.5	5.00000000
2020.04.02	11:53:53.025			5275.5	10.00000000
2020.04.02	11:53:53.044			5275.5	5.00000000
2020.04.02	11:53:53.181	5275.0			
2020.04.02	11:53:53.181	5275.5			
2020.04.02	11:53:53.181	5275.0			
2020.04.02	11:53:53.181	5275.5			
2020.04.02	11:53:55.145			5275.5	5.00000000
2020.04.02	11:53:55.249			5276.0	5.00000000
2020.04.02	11:53:55.249			5276.0	5.00000000
2020.04.02	11:53:55.249			5276.0	5.00000000
2020.04.02	11:53:55.249			5276.0	5.00000000
2020.04.02	11:53:55.250			5276.0	10.00000000
2020.04.02	11:53:55.250			5276.0	5.00000000
2020.04.02	11:53:55.251			5276.0	5.00000000
2020.04.02	11:53:55.251			5276.0	10.00000000
2020.04.02	11:53:55.252			5276.0	5.00000000
2020.04.02	11:53:55.252			5276.0	5.00000000
2020.04.02	11:53:55.252			5276.0	5.00000000
2020.04.02	11:53:55.260			5276.0	5.00000000
2020.04.02	11:53:55.260			5276.0	5.00000000
2020.04.02	11:53:55.472		5276.5		
2020.04.02	11:53:55.483	5276.0			
2020.04.02	11:53:55.496	5275.5			
2020.04.02	11:53:55.561			5276.5	5.00000000
2020.04.02	11:53:55.561			5277.0	5.00000000
2020.04.02	11:53:55.710			5276.5	5.00000000
2020.04.02	11:53:55.710			5276.5	5.00000000
2020.04.02	11:53:55.710			5277.0	5.00000000
2020.04.02	11:53:55.710			5277.0	5.00000000
2020.04.02	11:53:55.710			5277.0	5.00000000
2020.04.02	11:53:55.710			5277.0	5.00000000
2020.04.02	11:53:55.849		5277.0		
2020.04.02	11:53:55.854		5276.5		
2020.04.02	11:53:55.874	5276.0			
2020.04.02	11:53:55.879		5277.0		
2020.04.02	11:53:55.883		5277.5		
2020.04.02	11:53:55.886		5277.0		
2020.04.02	11:54:00.016	5276.0			
2020.04.02	11:54:00.395			5276.5	5.00000000
2020.04.02	11:54:00.417	5276.5			
2020.04.02	11:54:00.542			5276.5	5.00000000
2020.04.02	11:54:00.781	5276.0			
2020.04.02	11:54:00.785	5275.5			
2020.04.02	11:54:00.785	5276.0			
2020.04.02	11:54:00.795	5276.5			
2020.04.02	11:54:01.541	5276.0			
2020.04.02	11:54:01.559			5276.5	5.00000000
2020.04.02	11:54:01.917	5276.5			
2020.04.02	11:54:02.757			5276.5	5.00000000
2020.04.02	11:54:03.056	5276.0			
2020.04.02	11:54:03.058	5275.5			
2020.04.02	11:54:03.062	5276.0			
2020.04.02	11:54:03.941			5277.0	5.00000000
2020.04.02	11:54:03.941			5277.0	5.00000000
2020.04.02	11:54:03.941			5277.0	5.00000000
2020.04.02	11:54:03.941			5277.0	5.00000000
2020.04.02	11:54:04.585		5276.5		
2020.04.02	11:54:04.785			5276.0	5.00000000
2020.04.02	11:54:04.913			5276.0	5.00000000
2020.04.02	11:54:04.978	5275.5			
2020.04.02	11:54:04.978		5276.0		
2020.04.02	11:54:04.981		5276.5		
2020.04.02	11:54:05.720	5276.0			
2020.04.02	11:54:05.819			5276.0	5.00000000
2020.04.02	11:54:05.933			5276.5	5.00000000
2020.04.02	11:54:05.933			5276.5	5.00000000
2020.04.02	11:54:05.943			5276.5	5.00000000
2020.04.02	11:54:05.945			5276.5	5.00000000
2020.04.02	11:54:05.955			5276.5	5.00000000
2020.04.02	11:54:05.955			5276.5	5.00000000
2020.04.02	11:54:06.105	5275.5			
2020.04.02	11:54:06.122		5277.0		
2020.04.02	11:54:06.122	5276.0			
2020.04.02	11:54:06.122		5276.5		
2020.04.02	11:54:06.130		5277.0		
2020.04.02	11:54:06.130	5276.5			
2020.04.02	11:54:06.556			5277.0	5.00000000
2020.04.02	11:54:06.701			5277.0	5.00000000
2020.04.02	11:54:06.863		5277.5		
2020.04.02	11:54:06.865	5277.0			
2020.04.02	11:54:06.873	5276.5			
2020.04.02	11:54:09.168	5277.0			
2020.04.02	11:54:09.191	5276.5			
2020.04.02	11:54:09.518	5277.0			
2020.04.02	11:54:10.312			5277.0	5.00000000
2020.04.02	11:54:10.361			5276.5	5.00000000
2020.04.02	11:54:10.656	5276.5			
2020.04.02	11:54:11.795	5277.0			
2020.04.02	11:54:12.184		5278.0		
2020.04.02	11:54:12.205			5277.5	5.00000000
2020.04.02	11:54:12.205			5277.5	50.00000000
2020.04.02	11:54:12.205			5278.0	20.00000000
2020.04.02	11:54:12.210			5278.0	5.00000000
2020.04.02	11:54:12.210			5278.0	5.00000000
2020.04.02	11:54:12.210			5278.0	5.00000000
2020.04.02	11:54:12.514			5277.5	5.00000000
2020.04.02	11:54:12.579	5277.5			
2020.04.02	11:54:12.584		5278.5		
2020.04.02	11:54:12.589	5277.0			
2020.04.02	11:54:12.602		5278.0		
2020.04.02	11:54:12.945		5278.5		
2020.04.02	11:54:13.331	5277.5			
2020.04.02	11:54:13.700		5278.0		
2020.04.02	11:54:13.704			5277.5	5.00000000
2020.04.02	11:54:13.706	5277.0			
2020.04.02	11:54:14.088			5277.0	5.00000000
2020.04.02	11:54:15.067			5277.0	5.00000000
2020.04.02	11:54:15.067			5276.5	5.00000000
2020.04.02	11:54:15.067			5276.5	5.00000000
2020.04.02	11:54:15.067			5276.5	5.00000000
2020.04.02	11:54:15.240	5276.5			
2020.04.02	11:54:15.240	5276.0			
2020.04.02	11:54:15.240		5277.5		
2020.04.02	11:54:15.242	5276.5			
2020.04.02	11:54:15.242		5277.0		
2020.04.02	11:54:15.605		5277.5		
2020.04.02	11:54:18.933			5277.5	5.00000000
2020.04.02	11:54:18.933			5277.5	5.00000000
2020.04.02	11:54:19.025	5277.0			
2020.04.02	11:54:19.040		5278.0		
2020.04.02	11:54:19.056	5277.5			
2020.04.02	11:54:19.398	5277.0			
2020.04.02	11:54:20.539		5277.5		
2020.04.02	11:54:20.623			5277.5	5.00000000
2020.04.02	11:54:20.916		5278.0		
2020.04.02	11:54:21.679		5277.5		
2020.04.02	11:54:21.679	5276.5			
2020.04.02	11:54:23.195		5277.0		
2020.04.02	11:54:23.793			5276.5	5.00000000
2020.04.02	11:54:23.796			5276.5	5.00000000
2020.04.02	11:54:23.962	5276.0			
2020.04.02	11:54:23.974		5276.5		
2020.04.02	11:54:24.718		5277.0		
2020.04.02	11:54:25.109		5276.5		
2020.04.02	11:54:25.109	5275.5			
2020.04.02	11:54:25.475			5275.5	5.00000000
2020.04.02	11:54:27.765	5276.0			
2020.04.02	11:54:28.142		5277.0		
2020.04.02	11:54:28.520		5276.5		
2020.04.02	11:54:29.658		5277.0		
2020.04.02	11:54:29.658		5276.5		
2020.04.02	11:54:29.768			5276.0	5.00000000
2020.04.02	11:54:29.768			5276.0	5.00000000
2020.04.02	11:54:29.768			5275.5	5.00000000
2020.04.02	11:54:29.768			5275.5	5.00000000
2020.04.02	11:54:29.768			5275.5	5.00000000
2020.04.02	11:54:29.768			5275.5	5.00000000
2020.04.02	11:54:29.768			5275.5	5.00000000
2020.04.02	11:54:29.772			5275.5	10.00000000
2020.04.02	11:54:29.774			5275.5	55.00000000
2020.04.02	11:54:30.055	5275.0			
2020.04.02	11:54:30.055		5275.5		
2020.04.02	11:54:30.066		5276.0		
2020.04.02	11:54:31.945	5275.5			
2020.04.02	11:54:31.945		5276.5		
2020.04.02	11:54:32.702	5276.0			
2020.04.02	11:54:33.167			5276.5	5.00000000
2020.04.02	11:54:33.170			5276.5	5.00000000
2020.04.02	11:54:33.464		5277.0		
2020.04.02	11:54:33.464	5276.5			
2020.04.02	11:54:33.468	5276.0			
2020.04.02	11:54:33.843	5276.5			
2020.04.02	11:54:34.218	5276.0			
2020.04.02	11:54:34.598	5276.5			
2020.04.02	11:54:34.813			5277.0	5.00000000
2020.04.02	11:54:34.813			5277.0	5.00000000
2020.04.02	11:54:34.986		5277.5		
2020.04.02	11:54:35.362	5277.0			
2020.04.02	11:54:37.638	5276.5			
2020.04.02	11:54:37.642	5277.0			
2020.04.02	11:54:40.691		5278.5		
2020.04.02	11:54:40.691	5278.0			
2020.04.02	11:54:40.713			5277.5	20.00000000
2020.04.02	11:54:40.713			5277.5	5.00000000
2020.04.02	11:54:40.713			5277.5	5.00000000
2020.04.02	11:54:40.713			5277.5	5.00000000
2020.04.02	11:54:40.713			5278.0	5.00000000
2020.04.02	11:54:40.713			5278.0	5.00000000
2020.04.02	11:54:40.713			5278.0	5.00000000
2020.04.02	11:54:40.713			5278.0	5.00000000
2020.04.02	11:54:40.713			5278.0	5.00000000
2020.04.02	11:54:40.713			5278.0	5.00000000
2020.04.02	11:54:40.713			5278.0	5.00000000
2020.04.02	11:54:40.720			5278.5	5.00000000
2020.04.02	11:54:40.720			5278.5	5.00000000
2020.04.02	11:54:40.721			5278.5	5.00000000
2020.04.02	11:54:40.721			5278.5	5.00000000
2020.04.02	11:54:40.721			5278.5	5.00000000
2020.04.02	11:54:40.721			5278.5	5.00000000
2020.04.02	11:54:40.721			5278.5	5.00000000
2020.04.02	11:54:40.721			5278.5	5.00000000
2020.04.02	11:54:40.722			5278.5	5.00000000
2020.04.02	11:54:40.786			5278.5	5.00000000
2020.04.02	11:54:40.786			5278.5	5.00000000
2020.04.02	11:54:40.786			5278.5	5.00000000
2020.04.02	11:54:40.786			5278.5	5.00000000
2020.04.02	11:54:40.786			5278.0	80.00000000
2020.04.02	11:54:40.873			5278.5	5.00000000
2020.04.02	11:54:41.092		5279.0		
2020.04.02	11:54:41.095	5278.5			
2020.04.02	11:54:41.110	5278.0			
2020.04.02	11:54:41.110		5278.5		
2020.04.02	11:54:41.442		5279.0		
2020.04.02	11:54:42.108			5279.0	15.00000000
2020.04.02	11:54:42.108			5279.0	5.00000000
2020.04.02	11:54:42.108			5279.0	5.00000000
2020.04.02	11:54:42.108			5279.0	5.00000000
2020.04.02	11:54:42.115			5279.0	5.00000000
2020.04.02	11:54:42.183			5279.0	5.00000000
2020.04.02	11:54:42.225	5278.5			
2020.04.02	11:54:42.238		5279.5		
2020.04.02	11:54:42.378			5278.5	5.00000000
2020.04.02	11:54:42.604	5279.0			
2020.04.02	11:54:42.729			5279.0	5.00000000
2020.04.02	11:54:42.966	5278.5			
2020.04.02	11:54:43.342		5279.0		
2020.04.02	11:54:43.536			5279.0	10.00000000
2020.04.02	11:54:43.721		5279.5		
2020.04.02	11:54:44.396			5279.5	5.00000000
2020.04.02	11:54:44.396			5279.5	5.00000000
2020.04.02	11:54:44.396			5279.5	5.00000000
2020.04.02	11:54:45.257		5279.0		
2020.04.02	11:54:45.257	5278.0			
2020.04.02	11:54:45.264	5278.5			
2020.04.02	11:54:45.289			5278.5	5.00000000
2020.04.02	11:54:45.289			5278.0	15.00000000
2020.04.02	11:54:45.289			5278.0	5.00000000
2020.04.02	11:54:45.627	5278.0			
2020.04.02	11:54:46.390	5278.5			
2020.04.02	11:54:46.506			5279.0	5.00000000
2020.04.02	11:54:46.585			5278.5	10.00000000
2020.04.02	11:54:46.651			5279.0	5.00000000
2020.04.02	11:54:46.762		5279.5		
2020.04.02	11:54:46.762	5278.0			
2020.04.02	11:54:46.765	5278.5			
2020.04.02	11:54:48.281	5278.0			
2020.04.02	11:54:48.291	5278.5			
2020.04.02	11:54:49.039		5279.0		
2020.04.02	11:54:49.565			5278.5	20.00000000
2020.04.02	11:54:49.687			5278.5	10.00000000
2020.04.02	11:54:49.746			5278.5	10.00000000
2020.04.02	11:54:49.747			5278.5	5.00000000
2020.04.02	11:54:49.810	5278.0			
2020.04.02	11:54:50.506			5279.0	5.00000000
2020.04.02	11:54:50.506			5279.0	5.00000000
2020.04.02	11:54:50.506			5279.0	5.00000000
2020.04.02	11:54:50.506			5279.5	5.00000000
2020.04.02	11:54:50.506			5279.5	5.00000000
2020.04.02	11:54:50.506			5279.5	5.00000000
2020.04.02	11:54:50.506			5279.5	5.00000000
2020.04.02	11:54:50.506			5279.5	5.00000000
2020.04.02	11:54:50.506			5279.5	5.00000000
2020.04.02	11:54:50.506			5279.5	5.00000000
2020.04.02	11:54:50.506			5279.5	5.00000000
2020.04.02	11:54:50.506			5280.0	30.00000000
2020.04.02	11:54:50.506			5280.0	5.00000000
2020.04.02	11:54:50.506			5280.0	5.00000000
2020.04.02	11:54:50.506			5280.0	5.00000000
2020.04.02	11:54:50.506			5280.0	25.00000000
2020.04.02	11:54:50.506			5280.0	5.00000000
2020.04.02	11:54:50.506			5280.0	5.00000000
2020.04.02	11:54:50.506			5280.0	5.00000000
2020.04.02	11:54:50.506			5280.0	10.00000000
2020.04.02	11:54:50.506			5280.0	5.00000000
2020.04.02	11:54:50.506			5280.0	5.00000000
2020.04.02	11:54:50.506			5280.0	5.00000000
2020.04.02	11:54:50.506			5280.0	5.00000000
2020.04.02	11:54:50.521			5280.0	5.00000000
2020.04.02	11:54:50.521			5280.0	5.00000000
2020.04.02	11:54:50.522			5280.0	5.00000000
2020.04.02	11:54:50.523			5280.0	5.00000000
2020.04.02	11:54:50.525			5280.0	5.00000000
2020.04.02	11:54:50.525			5280.0	5.00000000
2020.04.02	11:54:50.525			5280.0	25.00000000
2020.04.02	11:54:50.526			5280.0	25.00000000
2020.04.02	11:54:50.526			5280.0	5.00000000
2020.04.02	11:54:50.526			5280.0	5.00000000
2020.04.02	11:54:50.527			5280.0	5.00000000
2020.04.02	11:54:50.528			5280.0	20.00000000
2020.04.02	11:54:50.528			5280.0	5.00000000
2020.04.02	11:54:50.528			5280.0	5.00000000
2020.04.02	11:54:50.528			5280.0	5.00000000
2020.04.02	11:54:50.599		5280.5		
2020.04.02	11:54:50.599	5280.0			
2020.04.02	11:54:50.605	5279.0			
2020.04.02	11:54:50.608	5279.5			
2020.04.02	11:54:51.431			5279.5	5.00000000
2020.04.02	11:54:51.431			5279.5	5.00000000
2020.04.02	11:54:51.431			5279.5	5.00000000
2020.04.02	11:54:51.431			5279.5	5.00000000
2020.04.02	11:54:51.431			5279.5	5.00000000
2020.04.02	11:54:51.703	5279.0			
2020.04.02	11:54:51.705		5280.0		
2020.04.02	11:54:53.228	5279.5			
2020.04.02	11:54:53.230	5279.0			
2020.04.02	11:54:53.235	5279.5			
2020.04.02	11:54:53.483			5280.0	5.00000000
2020.04.02	11:54:53.610			5279.5	5.00000000
2020.04.02	11:54:53.660			5279.5	5.00000000
2020.04.02	11:54:53.662			5279.5	5.00000000
2020.04.02	11:54:53.789			5279.5	5.00000000
2020.04.02	11:54:53.984	5279.0			
2020.04.02	11:54:53.987	5278.5			
2020.04.02	11:54:53.987		5279.5		
2020.04.02	11:54:55.856			5279.0	5.00000000
2020.04.02	11:54:55.884	5279.0			
2020.04.02	11:54:56.261	5278.5			
2020.04.02	11:54:58.261			5278.5	5.00000000
2020.04.02	11:54:59.769			5279.0	10.00000000
2020.04.02	11:55:00.065	5279.0			
2020.04.02	11:55:00.250			5279.0	5.00000000
2020.04.02	11:55:00.447	5278.5			
2020.04.02	11:55:00.713			5279.0	10.00000000
2020.04.02	11:55:01.948			5279.0	5.00000000
2020.04.02	11:55:02.045			5278.5	5.00000000
2020.04.02	11:55:02.045			5278.5	5.00000000
2020.04.02	11:55:02.045			5278.5	5.00000000
2020.04.02	11:55:02.345		5279.0		
2020.04.02	11:55:02.347	5278.0			
2020.04.02	11:55:02.499			5278.0	25.00000000
2020.04.02	11:55:02.501			5278.0	5.00000000
2020.04.02	11:55:02.502			5278.0	5.00000000
2020.04.02	11:55:02.504			5278.0	5.00000000
2020.04.02	11:55:02.505			5278.0	5.00000000
2020.04.02	11:55:02.505			5278.0	5.00000000
2020.04.02	11:55:02.728		5278.5		
2020.04.02	11:55:02.735	5277.5			
2020.04.02	11:55:03.118	5277.0			
2020.04.02	11:55:03.119		5278.0		
2020.04.02	11:55:04.262			5277.5	5.00000000
2020.04.02	11:55:04.350			5277.0	5.00000000
2020.04.02	11:55:04.350			5277.0	5.00000000
2020.04.02	11:55:04.350			5277.0	10.00000000
2020.04.02	11:55:04.616			5277.0	5.00000000
2020.04.02	11:55:04.626	5276.5			
2020.04.02	11:55:04.626		5277.5		
2020.04.02	11:55:05.181			5276.5	5.00000000
2020.04.02	11:55:05.181			5276.5	5.00000000
2020.04.02	11:55:05.239			5276.0	5.00000000
2020.04.02	11:55:05.239			5276.0	5.00000000
2020.04.02	11:55:05.239			5276.0	5.00000000
2020.04.02	11:55:05.239			5276.0	5.00000000
2020.04.02	11:55:05.239			5276.0	5.00000000
2020.04.02	11:55:05.239			5276.0	5.00000000
2020.04.02	11:55:05.251			5275.5	5.00000000
2020.04.02	11:55:05.254			5275.5	5.00000000
2020.04.02	11:55:05.257			5275.5	5.00000000
2020.04.02	11:55:05.403		5277.0		
2020.04.02	11:55:05.403	5276.0			
2020.04.02	11:55:05.409	5275.5			
2020.04.02	11:55:05.412		5276.5		
2020.04.02	11:55:05.416	5275.0			
2020.04.02	11:55:05.418	5275.5			
2020.04.02	11:55:05.418		5276.0		
2020.04.02	11:55:05.419	5275.0			
2020.04.02	11:55:05.419	5275.5			
2020.04.02	11:55:05.421	5275.0			
2020.04.02	11:55:05.675			5275.5	5.00000000
2020.04.02	11:55:05.677			5275.5	5.00000000
2020.04.02	11:55:05.777	5275.5			
2020.04.02	11:55:06.150	5275.0			
2020.04.02	11:55:06.975			5275.5	5.00000000
2020.04.02	11:55:06.982			5275.5	5.00000000
2020.04.02	11:55:09.195	5275.5			
2020.04.02	11:55:09.278			5276.0	5.00000000
2020.04.02	11:55:09.327			5275.5	5.00000000
2020.04.02	11:55:09.556			5275.0	10.00000000
2020.04.02	11:55:09.556			5275.0	5.00000000
2020.04.02	11:55:09.556			5275.0	5.00000000
2020.04.02	11:55:09.556			5275.0	5.00000000
2020.04.02	11:55:09.556			5275.0	5.00000000
2020.04.02	11:55:09.556			5275.0	5.00000000
2020.04.02	11:55:09.556			5275.0	5.00000000
2020.04.02	11:55:09.556			5274.5	5.00000000
2020.04.02	11:55:09.556			5274.5	5.00000000
2020.04.02	11:55:09.556			5274.5	5.00000000
